[2023-11-30 15:59:28] INFO  FileWorker:43 - Зчитування каменів з папки "necklace"
[2023-11-30 15:59:29] INFO  FileWorker:30 - Початок роботи програми
[2023-11-30 15:59:29] INFO  FileWorker:43 - Зчитування каменів з папки "collection"
[2023-11-30 15:59:29] INFO  FileWorker:43 - Зчитування каменів з папки "necklace"
[2023-11-30 15:59:32] INFO  FileWorker:30 - Початок роботи програми
[2023-11-30 15:59:32] INFO  FileWorker:43 - Зчитування каменів з папки "collection"
[2023-11-30 15:59:32] INFO  FileWorker:43 - Зчитування каменів з папки "necklace"
[2023-11-30 16:12:35] INFO  FileWorker:30 - Початок роботи програми
[2023-11-30 16:12:35] INFO  FileWorker:43 - Зчитування каменів з папки "collection"
[2023-11-30 16:12:35] INFO  FileWorker:43 - Зчитування каменів з папки "necklace"
[2023-11-30 16:13:29] INFO  FileWorker:30 - Початок роботи програми
[2023-11-30 16:13:29] INFO  FileWorker:43 - Зчитування каменів з папки "collection"
[2023-11-30 16:13:29] INFO  FileWorker:43 - Зчитування каменів з папки "necklace"
[2023-11-30 16:13:36] INFO  FileWorker:30 - Початок роботи програми
[2023-11-30 16:13:36] INFO  FileWorker:43 - Зчитування каменів з папки "collection"
[2023-11-30 16:13:36] INFO  FileWorker:43 - Зчитування каменів з папки "necklace"
[2023-11-30 16:13:45] INFO  FileWorker:30 - Початок роботи програми
[2023-11-30 16:13:45] INFO  FileWorker:43 - Зчитування каменів з папки "collection"
[2023-11-30 16:13:45] INFO  FileWorker:43 - Зчитування каменів з папки "necklace"
[2023-11-30 16:13:53] INFO  FileWorker:67 - Вивід на екран намиста
[2023-11-30 16:14:04] INFO  FileWorker:30 - Початок роботи програми
[2023-11-30 16:14:04] INFO  FileWorker:43 - Зчитування каменів з папки "collection"
[2023-11-30 16:14:04] INFO  FileWorker:43 - Зчитування каменів з папки "necklace"
[2023-11-30 16:14:07] INFO  FileWorker:99 - Вивід на екран колекції
